Name,Total Time,Year,Date Added,Play Count,Skip Count,Artist,Genre,Cleaned up time,Relative Plays,Relative Skips
Travelin' Band,126720,1970,2017-08-30,11,3,Creedence Clearwater Revival,Rock,2:6,0.06620381711689642,0.08317929759704251
I Put a Spell on You,270027,1968,2017-08-31,19,5,Creedence Clearwater Revival,Rock,4:30,0.1144578313253012,0.1387604070305273
I Put a Spell on You,178782,1966,2017-08-31,16,7,The Animals,Rock,2:58,0.09638554216867469,0.1942645698427382
School's Out,210677,1972,2017-08-31,21,3,Alice Cooper,Rock,3:30,0.12650602409638553,0.08325624421831637
Free Ride,192940,1972,2017-08-31,16,6,Edgar Winter Group,Rock,3:12,0.09638554216867469,0.16651248843663274
Slow Ride,238680,1975,2017-08-31,15,5,Foghat,Rock,3:58,0.09036144578313252,0.1387604070305273
Hurricane,514224,1976,2017-08-31,166,9,Bob Dylan,Rock,8:34,1.0,0.24976873265494912
Why Can't We Be Friends?,230400,1975,2017-08-31,17,3,War,Funk,3:50,0.10240963855421686,0.08325624421831637
No More Mr. Nice Guy,186932,1973,2017-08-31,17,7,Alice Cooper,Rock,3:6,0.10240963855421686,0.1942645698427382
I Just Want to Make Love to You,259709,1972,2017-08-31,18,11,Foghat,Rock,4:19,0.10843373493975902,0.30527289546716
Love Hurts,233952,1975,2017-08-31,14,10,Nazareth,Rock,3:53,0.08433734939759036,0.2775208140610546
Never Been Any Reason,311928,1974,2017-08-31,14,7,Head East,Rock,5:11,0.08433734939759036,0.1942645698427382
Tush,138161,1975,2017-08-31,15,7,ZZ Top,Rock,2:18,0.09036144578313252,0.1942645698427382
"Rock and Roll, Hoochie Koo",222850,1973,2017-08-31,18,1,Rick Derringer,Rock,3:42,0.10843373493975902,0.02775208140610546
Balinese,159059,1975,2017-08-31,8,6,ZZ Top,Rock,2:39,0.048192771084337345,0.16651248843663274
Rock and Roll All Nite,168777,1975,2017-08-31,17,7,KISS,Rock,2:48,0.10240963855421686,0.1942645698427382
"Right Place, Wrong Time",176404,1973,2017-08-31,18,3,Dr. John,Funk,2:56,0.10843373493975902,0.08325624421831637
Living in the U.S.A.,249338,1968,2017-08-31,13,7,Steve Miller Band,Rock,4:9,0.07831325301204818,0.1942645698427382
Hey Baby,239098,1975,2017-08-31,19,8,Ted Nugent,Rock,3:59,0.1144578313253012,0.22201665124884368
Summer Breeze,208535,1972,2017-08-31,12,4,Seals & Crofts,Rock,3:28,0.07228915662650602,0.11100832562442184
Rock & Roll Band,180584,1976,2017-08-31,13,8,Boston,Rock,3:0,0.07831325301204818,0.22201665124884368
Smokin',261616,1976,2017-08-31,16,2,Boston,Rock,4:21,0.09638554216867469,0.05550416281221092
Hitch a Ride,252029,1976,2017-08-31,8,12,Boston,Rock,4:12,0.048192771084337345,0.3330249768732655
Let Me Take You Home Tonight,286876,1976,2017-08-31,17,6,Boston,Rock,4:46,0.10240963855421686,0.16651248843663274
Peace of Mind,303830,1976,2017-08-31,22,12,Boston,Rock,5:3,0.1325301204819277,0.3330249768732655
Something About You,228493,1976,2017-08-31,19,7,Boston,Rock,3:48,0.1144578313253012,0.1942645698427382
Don't Look Back,358661,1978,2017-08-31,11,7,Boston,Rock,5:58,0.06626506024096385,0.1942645698427382
Feelin' Satisfied,252186,1978,2017-08-31,13,1,Boston,Rock,4:12,0.07831325301204818,0.02775208140610546
Freebird (Original Mix),450037,1972,2017-08-31,19,9,Lynyrd Skynyrd,Rock,7:30,0.1144578313253012,0.24976873265494912
Freebird (Alternate Mix),454008,1998,2017-08-31,26,5,Lynyrd Skynyrd,Rock,7:34,0.15662650602409636,0.1387604070305273
The Times They Are a-Changin',195480,1964,2017-08-31,33,6,Bob Dylan,Rock,3:15,0.19879518072289157,0.16651248843663274
Flava in Ya Ear (Remix),304561,1995,2017-08-31,12,10,Craig Mack,Hip Hop/Rap,5:4,0.07228915662650602,0.2775208140610546
Dollar Days,287160,2016,2017-08-31,20,6,David Bowie,Rock,4:47,0.12048192771084336,0.16651248843663274
Sue (Or in a Season fo Crime),282801,2016,2017-08-31,13,10,David Bowie,Rock,4:42,0.07831325301204818,0.2775208140610546
Sorrow,172643,1973,2017-08-31,21,9,David Bowie,Rock,2:52,0.12650602409638553,0.24976873265494912
New Killer Star,223242,2003,2017-08-31,22,7,David Bowie,Rock,3:43,0.1325301204819277,0.1942645698427382
Slow Burn,281704,2002,2017-08-31,18,7,David Bowie,Rock,4:41,0.10843373493975902,0.1942645698427382
It's a Man's Man's Man's World,165198,1966,2017-08-31,18,8,James Brown,Blues/R&B,2:45,0.10843373493975902,0.22201665124884368
Gimme All Your Lovin',240378,1983,2017-08-31,16,9,ZZ Top,Rock,4:0,0.09638554216867469,0.24976873265494912
"In the Cold, Cold Night",178520,2003,2017-08-31,16,5,The White Stripes,Rock,2:58,0.09638554216867469,0.1387604070305273
Supervillain Theme,52088,2004,2017-08-31,17,5,Madvillain,Hip Hop/Rap,0:52,0.10240963855421686,0.1387604070305273
Everybody Makes It Through,389093,2015,2017-09-15,21,9,Led Zeppelin,Rock,6:29,0.12828612762494632,0.2532833020637899
Everybody Makes It Through,509126,2015,2017-09-15,22,7,Led Zeppelin,Rock,8:29,0.13439499084518183,0.19699812382739212
In My Time Of Dying,649769,2015,2017-09-15,29,5,Led Zeppelin,Rock,10:49,0.17715703338683061,0.1407129455909944
In The Light,523551,1975,2017-09-15,15,4,Led Zeppelin,Rock,8:43,0.09163294830353307,0.1125703564727955
If It Keeps On Raining,252133,2015,2017-09-15,35,6,Led Zeppelin,Rock,4:12,0.21381021270824385,0.16885553470919326
Four Hands,286040,2015,2017-09-15,14,5,Led Zeppelin,Rock,4:46,0.08552408508329754,0.1407129455909944
Good Times Bad Times/Communication Breakdown (Live 1969),246204,2014,2017-09-15,8,7,Led Zeppelin,Rock,4:6,0.048870905761884305,0.19699812382739212
I Can't Quit You Baby (Live 1969),402128,2014,2017-09-15,13,7,Led Zeppelin,Rock,6:42,0.079415221863062,0.19699812382739212
La La,250331,2014,2017-09-15,16,4,Led Zeppelin,Rock,4:10,0.09774181152376861,0.1125703564727955
10 Ribs & All/Carrot Pod Pod,408920,2015,2017-09-15,19,9,Led Zeppelin,Rock,6:48,0.11606840118447523,0.2532833020637899
Royal Orleans,180323,1976,2017-09-15,9,6,Led Zeppelin,Rock,3:0,0.05497976898211985,0.16885553470919326
Shine On You Crazy Diamond (Parts I-V),810736,1975,2017-09-15,13,5,Pink Floyd,Rock,13:30,0.079415221863062,0.1407129455909944
Welcome to the Machine,449175,1975,2017-09-15,14,6,Pink Floyd,Rock,7:29,0.08552408508329754,0.16885553470919326
Shine On You Crazy Diamond (Parts VI-IX),751516,1975,2017-09-15,17,7,Pink Floyd,Rock,12:31,0.10385067474400414,0.19699812382739212
Sign of the Times,341446,2017,2017-09-15,16,5,Harry Styles,Rock,5:41,0.09774181152376861,0.1407129455909944
Honky Tonk Women,182073,1969,2017-09-15,12,4,The Rolling Stones,Rock,3:2,0.07330635864282646,0.1125703564727955
Water of Love,324493,1978,2017-09-15,13,7,Dire Straits,Rock,5:24,0.079415221863062,0.19699812382739212
Six Blade Knife,253727,1978,2017-09-15,15,6,Dire Straits,Rock,4:13,0.09163294830353307,0.16885553470919326
Follow Me,281417,1979,2017-09-15,18,6,Rory Gallagher,Rock,4:41,0.1099595379642397,0.16885553470919326
Friends,234161,1970,2017-09-15,15,7,Led Zeppelin,Rock,3:54,0.09163294830353307,0.19699812382739212
Friends,267572,2015,2017-09-15,17,5,Led Zeppelin,Rock,4:27,0.10385067474400414,0.1407129455909944
Jennings Farm Blues,354690,2014,2017-09-15,14,7,Led Zeppelin,Rock,5:54,0.08552408508329754,0.19699812382739212
Killing Floor,533185,1969,2017-09-15,15,5,Led Zeppelin,Rock,8:53,0.09163294830353307,0.1407129455909944
As Long As I Have You (Live 1969),1203356,1969,2017-09-15,9,6,Led Zeppelin,Rock,20:3,0.05497976898211985,0.16885553470919326
Boogie with Stu,221622,2015,2017-09-15,17,5,Led Zeppelin,Rock,3:41,0.10385067474400414,0.1407129455909944
Sick Again,288313,1975,2017-09-15,17,5,Led Zeppelin,Rock,4:48,0.10385067474400414,0.1407129455909944
Sick Again,144796,2015,2017-09-15,26,5,Led Zeppelin,Rock,2:24,0.158830443726124,0.1407129455909944
In the Evening,410618,1979,2017-09-15,21,5,Led Zeppelin,Rock,6:50,0.12828612762494632,0.1407129455909944
Sugar Mama,171128,2015,2017-09-15,21,9,Led Zeppelin,Rock,2:51,0.12828612762494632,0.2532833020637899
Walter's Walk,270132,1982,2017-09-15,16,5,Led Zeppelin,Rock,4:30,0.09774181152376861,0.1407129455909944
St. Tristans Sword,340480,2015,2017-09-15,17,4,Led Zeppelin,Rock,5:40,0.10385067474400414,0.1125703564727955
Desire,248528,2015,2017-09-15,33,7,Led Zeppelin,Rock,4:8,0.20159248626777276,0.19699812382739212
Bonzo's Montreux,297822,2015,2017-09-15,13,5,Led Zeppelin,Rock,4:57,0.079415221863062,0.1407129455909944
Bonzo's Montreux,258742,1982,2017-09-15,16,4,Led Zeppelin,Rock,4:18,0.09774181152376861,0.1125703564727955
Blowin' in the Wind,165048,1963,2017-09-15,39,3,Bob Dylan,Rock,2:45,0.23824566558918597,0.08442776735459663
Wayward Child,211644,1979,2017-09-17,21,4,Rory Gallagher,Rock,3:31,0.12852726696258718,0.11278195488721804
Keychain,249443,1979,2017-09-17,17,5,Rory Gallagher,Rock,4:9,0.10404588277923724,0.14097744360902256
At the Depot,177110,1979,2017-09-17,8,6,Rory Gallagher,Rock,2:57,0.048962768366699876,0.16917293233082706
Just Hit Town,217573,1979,2017-09-17,15,11,Rory Gallagher,Rock,3:37,0.09180519068756227,0.3101503759398496
Off the Handle,336953,1979,2017-09-17,11,8,Rory Gallagher,Rock,5:36,0.06732380650421232,0.22556390977443608
Skateaway,401214,1980,2017-09-17,12,5,Dire Straits,Rock,6:41,0.07344415255004981,0.14097744360902256
Expresso Love,312607,1980,2017-09-17,19,4,Dire Straits,Rock,5:12,0.11628657487091221,0.11278195488721804
Hand in Hand,289071,1980,2017-09-17,20,5,Dire Straits,Rock,4:49,0.12240692091674969,0.14097744360902256
Solid Rock,207360,1980,2017-09-17,16,9,Dire Straits,Rock,3:27,0.09792553673339975,0.2537593984962406
Les Boys,249182,1980,2017-09-17,17,5,Dire Straits,Rock,4:9,0.10404588277923724,0.14097744360902256
Angie,270132,1973,2017-09-17,15,4,The Rolling Stones,Rock,4:30,0.09180519068756227,0.11278195488721804
Tumbling Dice,227631,1972,2017-09-17,14,3,The Rolling Stones,Rock,3:47,0.08568484464172478,0.08458646616541353
Shattered,226716,1978,2017-09-17,21,7,The Rolling Stones,Rock,3:46,0.12852726696258718,0.19736842105263158
Green Grass & High Tides,587467,1975,2017-10-16,10,10,The Outlaws,Rock,9:47,0.06291834002677375,0.2898550724637681
Hava Nagila,128626,1963,2017-10-16,16,8,Dick Dale and His Del-Tones,Rock,2:8,0.100669344042838,0.2318840579710145
Riders in the Sky,132937,1963,2017-10-16,16,5,Dick Dale and His Del-Tones,Rock,2:12,0.100669344042838,0.14492753623188406
Shake 'n' Stomp,129593,1962,2017-10-16,15,3,Dick Dale and His Del-Tones,Rock,2:9,0.09437751004016064,0.08695652173913043
Surfing Drums,295157,1962,2017-10-16,14,4,Dick Dale and His Del-Tones,Rock,4:55,0.08808567603748327,0.11594202898550725
Third Stone from the Sun,394370,1996,2017-10-16,6,8,Dick Dale,Rock,6:34,0.03775100401606425,0.2318840579710145
Mr. Eliminator,120189,1964,2017-10-16,13,2,Dick Dale and His Del-Tones,Rock,2:0,0.08179384203480589,0.057971014492753624
Night Rider,118308,1963,2017-10-16,19,3,Dick Dale,Rock,1:58,0.11954484605087014,0.08695652173913043
Powderfinger,346148,1979,2017-10-16,20,5,Neil Young and Crazy Horse,Rock,5:46,0.1258366800535475,0.14492753623188406
Equinox,512130,1964,2017-11-02,13,7,John Coltrane,Jazz,8:32,0.08315975098823584,0.206286836935167
Almost Blue,170135,1982,2017-11-02,19,5,Elvis Costello & the Attractions,Pop,2:50,0.12154117452126778,0.14734774066797643
Blue Train,643448,1958,2017-11-02,18,3,John Coltrane,Jazz,10:43,0.11514427059909578,0.08840864440078586
Moanin',483056,1960,2017-11-02,16,7,Charles Mingus,Jazz,8:3,0.1023504627547518,0.206286836935167
Country Honk,187454,1969,2017-11-02,13,4,The Rolling Stones,Rock,3:7,0.08315975098823584,0.11787819253438113
Wagon Wheel,298945,2013,2017-11-28,18,7,Darius Rucker,Country,4:58,0.11816216478818499,0.21169354838709678
Do I Wanna Know?,265743,2013,2017-11-28,15,5,Arctic Monkeys,Rock,4:25,0.09846847065682082,0.15120967741935484
21 Summer,215510,2016,2017-11-28,12,3,Brothers Osborne,Country,3:35,0.07877477652545666,0.0907258064516129
Stay A Little Longer,335360,2016,2017-11-28,16,3,Brothers Osborne,Country,5:35,0.10503303536727554,0.0907258064516129
Rum,201926,2016,2017-11-28,20,6,Brothers Osborne,Country,3:21,0.13129129420909444,0.1814516129032258
It Ain't My Fault,216920,2016,2017-11-28,19,6,Brothers Osborne,Country,3:36,0.12472672949863971,0.1814516129032258
Mardy Bum,175804,2006,2017-12-21,15,3,Arctic Monkeys,Rock,2:55,0.10080569957849975,0.09287925696594428
Goodbye Moonmen,141113,2015,2017-12-21,44,2,Jemaine Clement,Rock,2:21,0.29569671876359926,0.06191950464396284
For the Damaged,159164,2000,2017-12-21,49,3,Blonde Redhead,Rock,2:39,0.3292986186230992,0.09287925696594428
Darlington County,290429,1984,2017-12-21,12,3,Bruce Springsteen,Rock,4:50,0.0806445596627998,0.09287925696594428
Spiderwebs,270106,1995,2017-12-21,12,7,No Doubt,Pop,4:30,0.0806445596627998,0.21671826625386997
Maggie May,350458,1971,2017-12-21,10,3,Rod Stewart,Rock,5:50,0.06720379971899983,0.09287925696594428
Conquest,168489,2007,2017-12-21,30,5,The White Stripes,Rock,2:48,0.2016113991569995,0.15479876160990713
Icky Thump,258690,2007,2017-12-21,16,7,The White Stripes,Rock,4:18,0.10752607955039972,0.21671826625386997
You Give Love a Bad Name,225358,1986,2017-12-21,14,4,Bon Jovi,Rock,3:45,0.09408531960659976,0.12383900928792568
Way Down We Go,219689,2016,2017-12-21,12,11,Kaleo,Rock,3:39,0.0806445596627998,0.34055727554179566
Nitro,198164,1993,2017-12-21,17,3,Dick Dale,Rock,3:18,0.11424645952229971,0.09287925696594428
Growing Up Londinium,162272,2017,2017-12-21,37,3,Daniel Pemberton,Rock,2:42,0.24865405896029938,0.09287925696594428
La Bohème,201430,1965,2017-12-21,13,11,Charles Aznavour,Rock,3:21,0.08736493963469978,0.34055727554179566
Crazy On You,293668,1975,2017-12-21,14,6,Heart,Rock,4:53,0.09408531960659976,0.18575851393188855
Lonely Day,168150,2005,2018-03-24,52,3,System Of A Down,Metal,2:48,0.38655993838367164,0.10273972602739725
Bam Bam,200359,1982,2018-03-24,17,4,Sister Nancy,Reggae,3:20,0.12637536447158496,0.136986301369863
Love Me Again,221126,2013,2018-03-24,12,4,John Newman,Pop,3:41,0.08920613962700115,0.136986301369863
Intermission,149890,2017,2018-03-24,11,3,Blur,Soundtrack,2:29,0.08177229465808439,0.10273972602739725
Angels,339853,2016,2018-03-24,15,3,Avenged Sevenfold,Metal,5:39,0.11150767453375143,0.10273972602739725
Bongo Bong,283454,1998,2018-03-24,51,1,Manu Chao,Reggae,4:43,0.37912609341475484,0.03424657534246575
Who Did That to You?,229093,2012,2018-03-24,15,4,John Legend,Soundtrack,3:49,0.11150767453375143,0.136986301369863
Freedom,237348,2012,2018-03-24,19,4,Anthony Hamilton,Soundtrack,3:57,0.14124305440941848,0.136986301369863
The Room,134687,2003,2018-03-24,19,8,Mladen Milicevic,Soundtrack,2:14,0.14124305440941848,0.273972602739726
Can't Take My Eyes Off You,224365,1967,2018-03-24,14,7,Frankie Valli,Pop,3:44,0.10407382956483467,0.23972602739726026
Aerials,232515,2001,2018-03-24,34,3,System Of A Down,Metal,3:52,0.2527507289431699,0.10273972602739725
You Could Be Mine,343928,1991,2018-03-24,29,4,Guns N' Roses,Rock,5:43,0.2155815040985861,0.136986301369863
Aces High,269374,1984,2018-03-24,19,4,Iron Maiden,Metal,4:29,0.14124305440941848,0.136986301369863
When a Blind Man Cries,277629,2016,2018-03-24,14,2,Metallica,Metal,4:37,0.10407382956483467,0.0684931506849315
When a Blind Man Cries,212662,1972,2018-03-24,23,0,Deep Purple,Rock,3:32,0.17097843428508552,0.0
Dirty Water,227552,2017,2018-03-24,8,14,Trombone Shorty,Jazz,3:47,0.0594707597513341,0.4794520547945205
Hit Me with Your Best Shot,172460,1980,2018-03-24,13,4,Pat Benatar,Pop,2:52,0.09663998459591791,0.136986301369863
Go to Sleep,282357,2003,2018-03-24,16,1,Eminem,Hip Hop/Rap,4:42,0.1189415195026682,0.03424657534246575
Big Ego's,238524,1999,2018-03-24,14,3,Dr. Dre,Hip Hop/Rap,3:58,0.10407382956483467,0.10273972602739725
No Good,237244,2016,2018-03-24,9,5,Kaleo,Rock,3:57,0.06690460472025085,0.17123287671232876
Broken Bones,246308,2016,2018-03-24,21,4,Kaleo,Rock,4:6,0.156110744347252,0.136986301369863
Don't Think Twice It's All Right,214752,1963,2018-03-24,14,10,Bob Dylan,Rock,3:34,0.10407382956483467,0.3424657534246575
Shelter from the Storm,301368,1975,2018-03-24,15,3,Bob Dylan,Rock,5:1,0.11150767453375143,0.10273972602739725
Doom and Gloom,247457,2012,2018-03-26,14,2,The Rolling Stones,Rock,4:7,0.10431198478123017,0.06864988558352403
Stan (Live),395520,2005,2018-03-26,22,5,Eminem,Hip Hop/Rap,6:35,0.16391883322764741,0.17162471395881007
Who Are You,376842,1978,2018-03-26,12,6,The Who,Rock,6:16,0.08941027266962585,0.20594965675057209
I Was Made for Lovin' You,267676,1979,2018-03-26,65,2,Kiss,Rock,4:27,0.48430564362714007,0.06864988558352403
Why'd You Only Call Me When You're High?,163709,2013,2018-03-26,17,6,Arctic Monkeys,Rock,2:43,0.12666455294863663,0.20594965675057209
In the Hall of the Mountain King,397740,1973,2018-03-26,15,4,Electric Light Orchestra,Rock,6:37,0.11176284083703233,0.13729977116704806
Dust in the Wind,206576,1977,2018-03-26,20,1,Kansas,Rock,3:26,0.1490171211160431,0.034324942791762014
"Ella, elle l'a",290690,1987,2018-03-26,16,4,France Gall,Pop,4:50,0.11921369689283448,0.13729977116704806
The Wizard,267650,1970,2018-03-26,26,4,Black Sabbath,Metal,4:27,0.19372225745085606,0.13729977116704806
The Rain Song,461270,1973,2018-03-26,14,4,Led Zeppelin,Rock,7:41,0.10431198478123017,0.13729977116704806
Bron-Y-Aur Stomp,259239,1970,2018-03-26,11,3,Led Zeppelin,Rock,4:19,0.08195941661382371,0.10297482837528604
Black Horse and the Cherry Tree,180401,2004,2018-03-26,14,6,KT Tunstall,Rock,3:0,0.10431198478123017,0.20594965675057209
Take Me to Church,241397,2014,2018-03-26,16,5,Hozier,Rock,4:1,0.11921369689283448,0.17162471395881007
Portrait (He Knew),277368,1977,2018-03-26,30,2,Kansas,Rock,4:37,0.22352568167406467,0.06864988558352403
Feel It Still,163526,2017,2018-03-26,16,4,Portugal. The Man,Pop,2:43,0.11921369689283448,0.13729977116704806
Taurus II (Live 1983),1400111,1983,2018-03-26,21,4,Mike Oldfield,Rock,23:20,0.15646797717184527,0.13729977116704806
While My Guitar Gently Weeps,283350,1968,2018-03-26,17,6,The Beatles,Rock,4:43,0.12666455294863663,0.20594965675057209
Little Wing,144457,1967,2018-03-27,20,0,The Jimi Hendrix Experience,Rock,2:24,0.14918781655832952,0.0
Taurus II,1484199,1982,2018-03-27,7,4,Mike Oldfield,Rock,24:44,0.05221573579541533,0.13745704467353953
Castles Made of Sand,167915,1967,2018-03-27,16,6,The Jimi Hendrix Experience,Rock,2:47,0.11935025324666362,0.20618556701030927
The Wind Cries Mary,201717,1967,2018-03-27,21,6,The Jimi Hendrix Experience,Rock,3:21,0.15664720738624602,0.20618556701030927
Girl From the North Country,199653,1963,2018-03-27,13,4,Bob Dylan,Rock,3:19,0.09697208076291419,0.13745704467353953
Girl From the North Country,220943,1969,2018-03-27,14,6,Bob Dylan,Rock,3:40,0.10443147159083066,0.20618556701030927
Edge of Darkness,268460,2017,2018-03-30,10,2,Greta Van Fleet,Rock,4:28,0.07485112865254119,0.06896551724137931
Safari Song,235781,2017,2018-03-30,15,4,Greta Van Fleet,Rock,3:55,0.11227669297881179,0.13793103448275862
Flower Power,313155,2017,2018-03-30,15,5,Greta Van Fleet,Rock,5:13,0.11227669297881179,0.1724137931034483
A Change Is Gonna Come,197146,2017,2018-03-30,15,5,Greta Van Fleet,Rock,3:17,0.11227669297881179,0.1724137931034483
Highway Tune,181289,2017,2018-03-30,19,5,Greta Van Fleet,Rock,3:1,0.14221714443982827,0.1724137931034483
Meet On The Ledge,229642,2017,2018-03-30,19,4,Greta Van Fleet,Rock,3:49,0.14221714443982827,0.13793103448275862
Talk On The Street,248633,2017,2018-03-30,32,2,Greta Van Fleet,Rock,4:8,0.23952361168813183,0.06896551724137931
Black Smoke Rising,260702,2017,2018-03-30,23,2,Greta Van Fleet,Rock,4:20,0.17215759590084473,0.06896551724137931
Here I Go Again,308297,1982,2018-03-30,12,2,Whitesnake,Rock,5:8,0.08982135438304943,0.06896551724137931
Dancing Days,223529,1973,2018-03-30,16,2,Led Zeppelin,Rock,3:43,0.11976180584406591,0.06896551724137931
Travelling Riverside Blues,311693,2015,2018-03-30,14,2,Led Zeppelin,Rock,5:11,0.10479158011355767,0.06896551724137931
The Crunge,197773,1973,2018-03-30,17,4,Led Zeppelin,Rock,3:17,0.12724691870932003,0.13793103448275862
Down By The Seaside,315585,1975,2018-03-30,19,3,Led Zeppelin,Rock,5:15,0.14221714443982827,0.10344827586206896
Bron-Yr-Aur,126615,1975,2018-03-30,17,4,Led Zeppelin,Rock,2:6,0.12724691870932003,0.13793103448275862
The Lemon Song,379454,1969,2018-03-30,10,7,Led Zeppelin,Rock,6:19,0.07485112865254119,0.2413793103448276
Foxy Lady,200463,1967,2018-03-30,15,2,The Jimi Hendrix Experience,Rock,3:20,0.11227669297881179,0.06896551724137931
Fire,190302,1967,2018-03-30,17,5,The Jimi Hendrix Experience,Rock,3:10,0.12724691870932003,0.1724137931034483
Dolly Dagger,285466,1971,2018-03-30,8,3,The Jimi Hendrix Experience,Rock,4:45,0.05988090292203296,0.10344827586206896
Third Stone From The Sun,407719,1967,2018-03-30,12,6,The Jimi Hendrix Experience,Rock,6:47,0.08982135438304943,0.20689655172413793
If 6 Was 9,333296,1967,2018-03-30,15,7,The Jimi Hendrix Experience,Rock,5:33,0.11227669297881179,0.2413793103448276
We Gotta Get Out Of This Place,192914,1965,2018-03-30,20,3,The Animals,Rock,3:12,0.14970225730508238,0.10344827586206896
Sky Pilot,442984,1968,2018-03-30,10,7,Eric Burdon & The Animals,Rock,7:22,0.07485112865254119,0.2413793103448276
Don't Bring Me Down,196963,1966,2018-03-30,14,4,The Animals,Rock,3:16,0.10479158011355767,0.13793103448275862
Berzerk,239020,2013,2018-03-30,20,6,Eminem,Hip Hop/Rap,3:59,0.14970225730508238,0.20689655172413793
Mr. Crowley,297090,1980,2018-03-30,11,5,Ozzy Osbourne,Metal,4:57,0.08233624151779531,0.1724137931034483
Wait Until Tomorrow,182595,1967,2018-03-30,17,3,The Jimi Hendrix Experience,Rock,3:2,0.12724691870932003,0.10344827586206896
Fire Woman,308035,1989,2018-03-30,15,3,The Cult,Rock,5:8,0.11227669297881179,0.10344827586206896
Saving Us,281521,2007,2018-03-30,13,3,Serj Tankian,Metal,4:41,0.09730646724830355,0.10344827586206896
Lie Lie Lie,213368,2007,2018-03-30,40,2,Serj Tankian,Metal,3:33,0.29940451461016476,0.06896551724137931
Isis,418377,1976,2018-04-09,10,5,Bob Dylan,Rock,6:58,0.07572149061361726,0.1744186046511628
Mozambique,180871,1976,2018-04-09,14,2,Bob Dylan,Rock,3:0,0.10601008685906416,0.06976744186046512
One More Cup of Coffee,224809,1976,2018-04-09,13,5,Bob Dylan,Rock,3:44,0.09843793779770242,0.1744186046511628
Monkey Man,251820,1969,2018-04-09,15,5,The Rolling Stones,Rock,4:11,0.11358223592042588,0.1744186046511628
One More Cup of Coffee,193776,1999,2018-04-09,19,3,The White Stripes,Rock,3:13,0.1438708321658728,0.10465116279069768
Bring It On Home,259813,1969,2018-04-09,15,2,Led Zeppelin,Rock,4:19,0.11358223592042588,0.06976744186046512
Just Like a Woman,294112,1966,2018-04-09,14,1,Bob Dylan,Rock,4:54,0.10601008685906416,0.03488372093023256
Positively 4th Street,233116,1965,2018-04-09,13,4,Bob Dylan,Rock,3:53,0.09843793779770242,0.13953488372093023
It Ain't Me Babe,214517,1964,2018-04-09,6,6,Bob Dylan,Rock,3:34,0.04543289436817035,0.20930232558139536
Keep Yourself Alive,227526,1973,2018-04-09,14,1,Queen,Rock,3:47,0.10601008685906416,0.03488372093023256
For Your Life,384182,1976,2018-04-09,14,3,Led Zeppelin,Rock,6:24,0.10601008685906416,0.10465116279069768
Candy Store Rock,251428,1976,2018-04-09,19,0,Led Zeppelin,Rock,4:11,0.1438708321658728,0.0
Hots On For Nowhere,283271,1976,2018-04-09,15,4,Led Zeppelin,Rock,4:43,0.11358223592042588,0.13953488372093023
Tea For One,566935,1976,2018-04-09,12,7,Led Zeppelin,Rock,9:26,0.0908657887363407,0.2441860465116279
Poor Tom,182491,1982,2018-04-09,17,4,Led Zeppelin,Rock,3:2,0.12872653404314932,0.13953488372093023
Out On The Tiles,247405,1970,2018-04-09,13,7,Led Zeppelin,Rock,4:7,0.09843793779770242,0.2441860465116279
Thank You,289541,1969,2018-04-09,16,7,Led Zeppelin,Rock,4:49,0.1211543849817876,0.2441860465116279
Your Time is Gonna Come,274755,1969,2018-04-09,12,1,Led Zeppelin,Rock,4:34,0.0908657887363407,0.03488372093023256
Black Mountain Side,132649,1969,2018-04-09,12,4,Led Zeppelin,Rock,2:12,0.0908657887363407,0.13953488372093023
Black Country Woman,272953,1975,2018-04-09,17,1,Led Zeppelin,Rock,4:32,0.12872653404314932,0.03488372093023256
Custard Pie,258612,1975,2018-04-09,17,5,Led Zeppelin,Rock,4:18,0.12872653404314932,0.1744186046511628
Night Flight,220029,1975,2018-04-09,16,2,Led Zeppelin,Rock,3:40,0.1211543849817876,0.06976744186046512
Tangerine,190380,1970,2018-04-09,12,4,Led Zeppelin,Rock,3:10,0.0908657887363407,0.13953488372093023
I Can't Quit You Baby,258194,1980,2018-04-14,12,3,Led Zeppelin,Rock,4:18,0.09139716761783978,0.10526315789473685
And the Cradle Will Rock...,213524,1980,2018-04-14,16,9,Van Halen,Rock,3:33,0.1218628901571197,0.3157894736842105
Hey You,281704,1979,2018-04-14,39,6,Pink Floyd,Rock,4:41,0.2970407947579793,0.2105263157894737
Me Gustas Tú,240065,2001,2018-04-14,16,7,Manu Chao,Reggae,4:0,0.1218628901571197,0.2456140350877193
Clandestino,147565,1998,2018-04-14,15,7,Manu Chao,Reggae,2:27,0.11424645952229971,0.2456140350877193
Lucille,610272,1969,2018-04-14,16,6,B.B. King,Blues/R&B,10:10,0.1218628901571197,0.2105263157894737
Tea For One,583915,2006,2018-04-14,12,4,Joe Bonamassa,Rock,9:43,0.09139716761783978,0.14035087719298245
Just a Gigolo,281260,1956,2018-04-14,11,7,Louis Prima,Pop,4:41,0.0837807369830198,0.2456140350877193
Rainy Day Women #12 & 35,275095,1966,2018-04-14,12,2,Bob Dylan,Rock,4:35,0.09139716761783978,0.07017543859649122
Pledging My Time,227944,1966,2018-04-14,11,4,Bob Dylan,Rock,3:47,0.0837807369830198,0.14035087719298245
